predictor,bucket_id,bin_label,edge,n_events,alert_rate,target_alert_rate,relative_error_pct,point_idx,mapping_new_fit_month,eval_month,seed
default,1,>= 0.5,0.5,127691,0.41343555927982395,0.35,18.124445508521138,1,3,4,2
default,2,>= 0.6,0.6,127691,0.1516864931749301,0.1,51.68649317493009,1,3,4,2
default,3,>= 0.8,0.8,127691,0.08612196630929353,0.05,72.24393261858705,1,3,4,2
raw,0,>= 0.2,0.2,127691,0.009194070059753624,0.7,-98.6865614200352,1,3,4,2
raw,1,>= 0.5,0.5,127691,0.0011198909868354073,0.35,-99.68003114661845,1,3,4,2
raw,2,>= 0.6,0.6,127691,0.0005325355741594944,0.1,-99.4674644258405,1,3,4,2
raw,3,>= 0.8,0.8,127691,5.481983851641854e-05,0.05,-99.89036032296717,1,3,4,2
p1,0,>= 0.2,0.2,119323,0.699035391332769,0.7,-0.13780123817584503,2,4,5,2
p1,1,>= 0.5,0.5,119323,0.36592274750048187,0.35,4.549356428709113,2,4,5,2
p1,2,>= 0.6,0.6,119323,0.11546809919294687,0.1,15.468099192946866,2,4,5,2
p1,3,>= 0.8,0.8,119323,0.060306898083353586,0.05,20.613796166707164,2,4,5,2
p1_5,0,>= 0.2,0.2,119323,0.25162793426246405,0.7,-64.05315224821942,2,4,5,2
p1_5,1,>= 0.5,0.5,119323,0.14750718637647395,0.35,-57.85508960672172,2,4,5,2
p1_5,2,>= 0.6,0.6,119323,0.06860370590749479,0.1,-31.396294092505215,2,4,5,2
p1_5,3,>= 0.8,0.8,119323,0.04671354223410407,0.05,-6.5729155317918595,2,4,5,2
p2,0,>= 0.2,0.2,119323,0.6514418846324682,0.7,-6.9368736239331055,2,4,5,2
p2,1,>= 0.5,0.5,119323,0.2895083093787451,0.35,-17.28334017750139,2,4,5,2
p2,2,>= 0.6,0.6,119323,0.06785783126471845,0.1,-32.14216873528156,2,4,5,2
p2,3,>= 0.8,0.8,119323,0.03193851981596172,0.05,-36.12296036807656,2,4,5,2
custom,0,>= 0.2,0.2,119323,0.6786788800147499,0.7,-3.0458742836071577,2,4,5,2
custom,1,>= 0.5,0.5,119323,0.3324421947151848,0.35,-5.016515795661473,2,4,5,2
custom,2,>= 0.6,0.6,119323,0.08999103274305875,0.1,-10.008967256941254,2,4,5,2
custom,3,>= 0.8,0.8,119323,0.043771946732817646,0.05,-12.456106534364714,2,4,5,2
default,0,>= 0.2,0.2,119323,0.6755445303922966,0.7,-3.4936385153861993,2,4,5,2
default,1,>= 0.5,0.5,119323,0.35114772508233955,0.35,0.32792145209701945,2,4,5,2
default,2,>= 0.6,0.6,119323,0.10883903354759769,0.1,8.839033547597685,2,4,5,2
default,3,>= 0.8,0.8,119323,0.0571893096888278,0.05,14.378619377655596,2,4,5,2
raw,0,>= 0.2,0.2,119323,0.005422257234565004,0.7,-99.22539182363357,2,4,5,2
raw,1,>= 0.5,0.5,119323,0.0006872103450298769,0.35,-99.80365418713431,2,4,5,2
raw,2,>= 0.6,0.6,119323,0.00034360517251493845,0.1,-99.65639482748506,2,4,5,2
raw,3,>= 0.8,0.8,119323,0.00010056736756534784,0.05,-99.7988652648693,2,4,5,2
p1,0,>= 0.2,0.2,108168,0.7265272539013387,0.7,3.789607700191243,3,5,6,2
p1,1,>= 0.5,0.5,108168,0.40460210043635825,0.35,15.600600124673791,3,5,6,2
p1,2,>= 0.6,0.6,108168,0.14428481621181866,0.1,44.28481621181865,3,5,6,2
p1,3,>= 0.8,0.8,108168,0.0788588122180312,0.05,57.7176244360624,3,5,6,2
p1_5,0,>= 0.2,0.2,108168,0.26922934694179423,0.7,-61.53866472260082,3,5,6,2
p1_5,1,>= 0.5,0.5,108168,0.16316285777679165,0.35,-53.38204063520238,3,5,6,2
p1_5,2,>= 0.6,0.6,108168,0.07910842393314103,0.1,-20.89157606685897,3,5,6,2
p1_5,3,>= 0.8,0.8,108168,0.05464647585237778,0.05,9.292951704755554,3,5,6,2
p2,0,>= 0.2,0.2,108168,0.7067062347459507,0.7,0.9580335351358256,3,5,6,2
p2,1,>= 0.5,0.5,108168,0.36505251090895646,0.35,4.300717402558996,3,5,6,2
p2,2,>= 0.6,0.6,108168,0.11361030988832187,0.1,13.610309888321861,3,5,6,2
p2,3,>= 0.8,0.8,108168,0.058631018415797646,0.05,17.26203683159529,3,5,6,2
custom,0,>= 0.2,0.2,108168,0.6895569854300717,0.7,-1.4918592242754636,3,5,6,2
custom,1,>= 0.5,0.5,108168,0.35055654167591155,0.35,0.15901190740330584,3,5,6,2
custom,2,>= 0.6,0.6,108168,0.10443939057762,0.1,4.439390577619995,3,5,6,2
custom,3,>= 0.8,0.8,108168,0.05205790991790548,0.05,4.115819835810955,3,5,6,2
default,0,>= 0.2,0.2,108168,0.682993121810517,0.7,-2.4295540270689986,3,5,6,2
default,1,>= 0.5,0.5,108168,0.366494711929591,0.35,4.712774837026004,3,5,6,2
default,2,>= 0.6,0.6,108168,0.12303084091413358,0.1,23.03084091413357,3,5,6,2
default,3,>= 0.8,0.8,108168,0.06660010354263737,0.05,33.20020708527474,3,5,6,2
raw,0,>= 0.2,0.2,108168,0.006073885067672509,0.7,-99.13230213318964,3,5,6,2
raw,1,>= 0.5,0.5,108168,0.0008597736853783004,0.35,-99.7543503756062,3,5,6,2
raw,2,>= 0.6,0.6,108168,0.00034206049848383997,0.1,-99.65793950151615,3,5,6,2
raw,3,>= 0.8,0.8,108168,7.395902669920864e-05,0.05,-99.85208194660157,3,5,6,2
p1,0,>= 0.2,0.2,96843,0.6773230899497125,0.7,-3.239558578612499,4,6,7,2
p1,1,>= 0.5,0.5,96843,0.36030482327065455,0.35,2.944235220187021,4,6,7,2
p1,2,>= 0.6,0.6,96843,0.1251819956011276,0.1,25.181995601127603,4,6,7,2
p1,3,>= 0.8,0.8,96843,0.06816187024359015,0.05,36.32374048718029,4,6,7,2
p1_5,0,>= 0.2,0.2,96843,0.19315799799675765,0.7,-72.40600028617747,4,6,7,2
p1_5,1,>= 0.5,0.5,96843,0.11091147527441322,0.35,-68.31100706445336,4,6,7,2
p1_5,2,>= 0.6,0.6,96843,0.04963704139690014,0.1,-50.36295860309986,4,6,7,2
p1_5,3,>= 0.8,0.8,96843,0.033476864615924744,0.05,-33.046270768150514,4,6,7,2
p2,0,>= 0.2,0.2,96843,0.6029449727910122,0.7,-13.865003886998247,4,6,7,2
p2,1,>= 0.5,0.5,96843,0.26034922503433394,0.35,-25.614507133047443,4,6,7,2
p2,2,>= 0.6,0.6,96843,0.0648575529465217,0.1,-35.14244705347831,4,6,7,2
p2,3,>= 0.8,0.8,96843,0.0303067852090497,0.05,-39.3864295819006,4,6,7,2
custom,0,>= 0.2,0.2,96843,0.5931765847815537,0.7,-15.260487888349472,4,6,7,2
custom,1,>= 0.5,0.5,96843,0.26086552461200085,0.35,-25.46699296799975,4,6,7,2
custom,2,>= 0.6,0.6,96843,0.06734611691087637,0.1,-32.65388308912363,4,6,7,2
custom,3,>= 0.8,0.8,96843,0.03150460022923701,0.05,-36.99079954152598,4,6,7,2
default,0,>= 0.2,0.2,96843,0.5842755800625755,0.7,-16.532059991060635,4,6,7,2
default,1,>= 0.5,0.5,96843,0.27457844139483495,0.35,-21.549016744332867,4,6,7,2
default,2,>= 0.6,0.6,96843,0.08121392356701052,0.1,-18.78607643298949,4,6,7,2
default,3,>= 0.8,0.8,96843,0.041345270179568995,0.05,-17.309459640862016,4,6,7,2
raw,0,>= 0.2,0.2,96843,0.0029945375504682836,0.7,-99.57220892136166,4,6,7,2
raw,1,>= 0.5,0.5,96843,0.00024782379728013383,0.35,-99.9291932007771,4,6,7,2
raw,2,>= 0.6,0.6,96843,0.0001032599155333891,0.1,-99.8967400844666,4,6,7,2
raw,3,>= 0.8,0.8,96843,1.0325991553338909e-05,0.05,-99.97934801689333,4,6,7,2
